id,aqisitionStation,pressure,relative_humidity,temperature,timestamp,wind,nebulosityType,windtype
6124,FUNDATA,874.3,100,11.8,1435973063795,2.0,NULL,NULL
6125,GALATI,1015.5,89,17.2,1435973063816,2.0,NULL,NULL
6126,GIURGIU,1021,99,16.2,1435973063837,1.0,NULL,NULL
6127,GRIVITA,1018,100,16.6,1435973063859,1.0,NULL,NULL
6128,"GURA PORTITEI",1021.8,86,18.3,1435973063880,5.0,NULL,NULL
6129,GURAHONT,1004.5,95,14,1435973063901,1.0,NULL,NULL
6130,HALANGA,1018.2,98,18.4,1435973063923,NULL,NULL,NULL
6131,HARSOVA,1018.2,98,16.5,1435973063954,3.0,NULL,NULL
6132,HOLOD,1016.9,92,17.2,1435973063977,NULL,NULL,NULL
6133,IASI,1016.9,92,16.1,1435973063998,1.0,NULL,NULL
6134,"INTORSURA BUZAULUI",946.4,100,13,1435973064019,1.0,NULL,NULL
6135,JIMBOLIA,1015.1,82,14.4,1435973064041,1.0,NULL,NULL
6136,JOSENI,940.8,77,15.7,1435973064062,3.0,NULL,NULL
6137,JURILOVCA,1017.4,89,16.5,1435973064083,6.0,NULL,NULL
6138,LACAUTI,823.7,100,9,1435973064104,7.0,NULL,NULL
6139,LUGOJ,1010.2,86,15.9,1435973064125,2.0,NULL,NULL
6140,MAHMUDIA,1002.1,100,15.3,1435973064147,9.0,NULL,NULL
6141,MANGALIA,1020.8,87,17.4,1435973064168,3.0,NULL,NULL
6142,MEDGIDIA,1014.4,96,16.5,1435973064188,2.0,NULL,NULL
6143,"MIERCUREA CIUC",949.7,90,15.4,1435973064209,1.0,NULL,NULL
6144,"MOLDOVA VECHE",877.1,90,18.1,1435973064229,NULL,NULL,NULL
6145,"NEGRESTI (VASLUI)",877.1,90,15,1435973064250,NULL,NULL,NULL
6146,"OBARSIA LOTRULUI",877.1,90,6.7,1435973064270,2.0,NULL,NULL
6147,"OCNA SUGATAG",965.2,93,14.6,1435973064291,NULL,NULL,NULL
6148,"ODORHEIUL SECUIESC",965.2,93,14.3,1435973064311,1.0,NULL,NULL
6149,OLTENITA,1009.3,74,16,1435973064332,NULL,NULL,NULL
6150,ORADEA,1009.3,74,18.7,1435973064353,3.0,NULL,NULL
6151,ORAVITA,988.3,67,19.4,1435973064373,3.0,NULL,NULL
6152,PALTINIS,865.8,98,9.8,1435973064405,1.0,NULL,NULL
6153,PARANG,845.4,100,11.4,1435973064425,NULL,NULL,NULL
6154,PENTELEU,845.4,100,9.9,1435973064448,7.0,NULL,NULL
6155,"PIATRA NEAMT",983.9,59,20.7,1435973064468,2.0,NULL,NULL
6156,PITESTI,987,84,17.9,1435973064489,2.0,NULL,NULL
6157,PLOIESTI,922.4,96,16.1,1435973064510,NULL,NULL,NULL
6158,"POIANA STAMPEI",922.4,96,9.7,1435973064532,1.0,NULL,NULL
6159,POLOVRAGI,963.9,71,15.9,1435973064552,2.0,NULL,NULL
6160,PREDEAL,903.3,100,12.1,1435973064573,1.0,NULL,NULL
6161,RADAUTI,981.8,82,15.8,1435973064594,1.0,NULL,NULL
6162,"RAMNICU VALCEA",997.4,75,17,1435973064615,2.0,NULL,NULL
6163,RESITA,991.8,88,15,1435973064636,2.0,NULL,NULL
6164,ROMAN,999.5,83,16.9,1435973064657,3.0,NULL,NULL
6165,"ROSIA MONTANA",893.1,75,14.6,1435973064691,3.0,NULL,NULL
6166,"ROSIORII DE VEDE",1012.8,77,18.2,1435973064716,NULL,NULL,NULL
6167,"SANNICOLAU MARE",1012.8,77,17.1,1435973064737,2.0,NULL,NULL
6168,SARMASU,980.4,72,17,1435973064758,1.0,NULL,NULL
6169,"SATU MARE",1011.4,90,15.7,1435973064779,2.0,NULL,NULL
6170,"SEBES (ALBA)",868.5,75,13.8,1435973064810,NULL,NULL,NULL
6171,SEMENIC,868.5,75,13.1,1435973064832,2.0,NULL,NULL
6172,"SFANTU GHEORGHE (DELTA)",1022.5,95,18,1435973064853,4.0,NULL,NULL
6173,"SFANTU GHEORGHE (MUNTE)",965.5,99,14,1435973064874,1.0,NULL,NULL
6174,SIBIU,974.2,87,15.1,1435973064895,2.0,NULL,NULL
6175,"SIGHETUL MARMATIEI",858.4,98,14,1435973064916,NULL,NULL,NULL
6176,"SINAIA 1500",858.4,98,10.4,1435973064938,3.0,NULL,NULL
6177,SIRIA,970.5,46,21.9,1435973064958,4.0,NULL,NULL
6178,SLATINA,1004.4,86,18.5,1435973064980,1.0,NULL,NULL
6179,SLOBOZIA,1017.1,96,17,1435973065001,3.0,NULL,NULL
6180,"STANA DE VALE",1012.6,79,6.6,1435973065022,NULL,NULL,NULL
6181,"STEFANESTI STANCA",1012.6,79,19,1435973065043,5.0,NULL,NULL
6182,"STEI (PETRU GROZA)",992.6,83,14.5,1435973065063,3.0,NULL,NULL
6183,STOLNICI,999.9,95,17.4,1435973065084,1.0,NULL,NULL
6184,SUCEAVA,1019.9,81,18.9,1435973065105,NULL,NULL,NULL
6185,SULINA,1019.9,81,20.5,1435973065126,NULL,NULL,NULL
6186,"SUPURU DE JOS",793.9,79,13.8,1435973065147,NULL,NULL,NULL
6187,TARCU,793.9,79,7.4,1435973065168,2.0,NULL,NULL
6188,TARGOVISTE,989.5,97,16,1435973065202,3.0,NULL,NULL
6189,"TARGU JIU",985.1,97,17.6,1435973065223,NULL,NULL,NULL
6190,"TARGU LAPUS",985.1,97,12.4,1435973065245,3.0,NULL,NULL
6191,"TARGU LOGRESTI",994.3,96,15.1,1435973065266,2.0,NULL,NULL
6192,"TARGU MURES",990.2,92,15.6,1435973065287,1.0,NULL,NULL
6193,"TARGU NEAMT",981.3,64,19.6,1435973065308,3.0,NULL,NULL
6194,"TARGU OCNA",996.9,91,16.9,1435973065329,3.0,NULL,NULL
6195,"TARGU SECUIESC",960.3,90,13.6,1435973065350,1.0,NULL,NULL
6196,"TARNAVENI (BOBOHALMA)",965.5,70,18,1435973065372,2.0,NULL,NULL
6197,TEBEA,994.1,96,12.7,1435973065393,2.0,NULL,NULL
6198,TECUCI,1017.3,91,17.3,1435973065413,4.0,NULL,NULL
6199,TIMISOARA,1013.9,78,17.2,1435973065435,1.0,NULL,NULL
6200,TITU,948.3,84,16.7,1435973065456,NULL,NULL,NULL
6201,TOPLITA,948.3,84,14.3,1435973065477,2.0,NULL,NULL
6202,ADAMCLISI,1003.4,96,15.9,1435976662650,1.0,NULL,NULL
6203,ADJUD,1012.1,100,16.4,1435976662671,3.0,NULL,NULL
6204,ALEXANDRIA,1015,97,17.5,1435976662692,2.0,NULL,NULL
6205,ARAD,1005,99,15.3,1435976662714,NULL,NULL,NULL
6206,BACAU,1005,99,14.9,1435976662735,1.0,NULL,NULL
6207,BACLES,988.3,67,17.4,1435976662756,2.0,NULL,NULL
6208,"BAIA MARE",1003.9,85,14.1,1435976662777,2.0,NULL,NULL
6209,"BAILE HERCULANE",804.6,93,15.3,1435976662798,NULL,NULL,NULL
6210,BAILESTI,804.6,93,19,1435976662819,NULL,NULL,NULL
6211,"BALEA LAC",804.6,93,4.3,1435976662840,2.0,NULL,NULL
6212,BANLOC,1014.3,87,15,1435976662862,2.0,NULL,NULL
6213,BARAOLT,966.7,88,13.2,1435976662883,1.0,NULL,NULL
6214,BARLAD,974,78,16.2,1435976662904,NULL,NULL,NULL
6215,BATOS,974,78,15.5,1435976662925,1.0,NULL,NULL
6216,BECHET,1020,96,18.3,1435976662947,1.0,NULL,NULL
6217,BISOCA,927.5,93,14.5,1435976662979,7.0,NULL,NULL
6218,BISTRITA,982.9,84,15,1435976663001,1.0,NULL,NULL
6219,BLAJ,986.4,93,15.1,1435976663024,1.0,NULL,NULL
6220,BOITA,986.8,89,15.6,1435976663045,NULL,NULL,NULL
6221,BOROD,986.8,89,14.5,1435976663067,2.0,NULL,NULL
6222,BOTOSANI,1006.9,67,19.5,1435976663088,2.0,NULL,NULL
6223,BOZOVICI,996,99,12.5,1435976663109,1.0,NULL,NULL
6224,BRAILA,1021.7,99,16.4,1435976663130,2.0,NULL,NULL
6225,"BRASOV GHIMBAV",1013.2,97,13.4,1435976663151,NULL,NULL,NULL
6226,"BUCURESTI AFUMATI",1013.2,97,17.3,1435976663172,NULL,NULL,NULL
6227,"BUCURESTI BANEASA",1013.2,97,16.8,1435976663193,1.0,NULL,NULL
6228,"BUCURESTI FILARET",1014.6,96,17.4,1435976663214,1.0,NULL,NULL
6229,BUZAU,1012.3,85,18.6,1435976663235,3.0,NULL,NULL
6230,CALAFAT,1016.9,84,18.2,1435976663256,1.0,NULL,NULL
6231,CALARASI,810.5,100,16.5,1435976663277,NULL,NULL,NULL
6232,"CALIMANI (RETITIS)",810.5,100,6.4,1435976663298,6.0,NULL,NULL
6233,"CAMPENI (BISTRA)",956.3,99,10.5,1435976663319,1.0,NULL,NULL
6234,CAMPINA,970.7,87,16.2,1435976663340,1.0,NULL,NULL
6235,CARACAL,1011.7,88,19,1435976663366,1.0,NULL,NULL
6236,CARANSEBES,996.5,90,14.8,1435976663401,3.0,NULL,NULL
6237,"CEAHLAU TOACA",822.7,100,8.4,1435976663423,8.0,NULL,NULL
6238,CERNAVODA,1012.7,92,17.1,1435976663445,3.0,NULL,NULL
6239,"CHISINEU CRIS",1013.2,89,14.7,1435976663466,3.0,NULL,NULL
6240,CLUJ-NAPOCA,978.2,94,14.1,1435976663487,2.0,NULL,NULL
6241,CONSTANTA,1020.1,86,18.6,1435976663508,2.0,NULL,NULL
6242,CORUGEA,996.6,100,16.1,1435976663529,6.0,NULL,NULL
6243,COTNARI,991.6,62,19.5,1435976663550,3.0,NULL,NULL
6244,CRAIOVA,1001.8,86,17.8,1435976663571,2.0,NULL,NULL
6245,DARABANI,996.2,81,16.5,1435976663592,4.0,NULL,NULL
6246,DEJ,998.5,98,13.8,1435976663613,1.0,NULL,NULL
6247,DEVA,997.7,96,13.5,1435976663634,1.0,NULL,NULL
6248,DRAGASANI,991.9,84,17.8,1435976663655,2.0,NULL,NULL
6249,"DROBETA TURNU SEVERIN",988.4,100,18.4,1435976663676,NULL,NULL,NULL
6250,DUMBRAVENI,988.4,100,13.7,1435976663699,1.0,NULL,NULL
6251,"DUMBRAVITA DE CODRU",957.7,42,20.2,1435976663730,2.0,NULL,NULL
6252,FAGARAS,976.2,100,14.3,1435976663753,1.0,NULL,NULL
6253,FETESTI,1015.7,100,16.6,1435976663774,3.0,NULL,NULL
6254,FOCSANI,1018,89,18.4,1435976663795,3.0,NULL,NULL
6255,FUNDATA,1015.6,93,11.8,1435976663817,NULL,NULL,NULL
6256,GALATI,1015.6,93,17,1435976663838,1.0,NULL,NULL
6257,GIURGIU,1018,100,15.8,1435976663859,NULL,NULL,NULL
6258,GRIVITA,1018,100,16.6,1435976663880,1.0,NULL,NULL
6259,"GURA PORTITEI",1021.7,91,17.8,1435976663901,5.0,NULL,NULL
6260,GURAHONT,1004.3,93,14.1,1435976663925,1.0,NULL,NULL
6261,HALANGA,1018.4,99,18,1435976663946,NULL,NULL,NULL
6262,HARSOVA,1018.4,99,16.4,1435976663967,4.0,NULL,NULL
6263,HOLOD,1016.9,94,17.2,1435976663988,NULL,NULL,NULL
6264,IASI,1016.9,94,15.8,1435976664009,1.0,NULL,NULL
6265,"INTORSURA BUZAULUI",1014.8,76,13,1435976664031,NULL,NULL,NULL
6266,JIMBOLIA,1014.8,76,16.6,1435976664052,2.0,NULL,NULL
6267,JOSENI,940.6,89,13,1435976664074,1.0,NULL,NULL
6268,JURILOVCA,1017.6,87,16.6,1435976664103,6.0,NULL,NULL
6269,LACAUTI,823.7,100,9.1,1435976664125,6.0,NULL,NULL
6270,LUGOJ,1002.3,100,15.7,1435976664146,NULL,NULL,NULL
6271,MAHMUDIA,1002.3,100,15.6,1435976664167,8.0,NULL,NULL
6272,MANGALIA,1020.5,91,17.2,1435976664189,3.0,NULL,NULL
6273,MEDGIDIA,1014.2,97,16.3,1435976664210,2.0,NULL,NULL
6274,"MIERCUREA CIUC",876.7,91,14.8,1435976664231,NULL,NULL,NULL
6275,"MOLDOVA VECHE",876.7,91,17.1,1435976664252,NULL,NULL,NULL
6276,"NEGRESTI (VASLUI)",876.7,91,15,1435976664273,NULL,NULL,NULL
6277,"OBARSIA LOTRULUI",876.7,91,6.4,1435976664295,2.0,NULL,NULL
6278,"OCNA SUGATAG",968.5,83,13.9,1435976664316,2.0,NULL,NULL
6279,"ODORHEIUL SECUIESC",1009,77,14.2,1435976664337,NULL,NULL,NULL
6280,OLTENITA,1009,77,16,1435976664359,NULL,NULL,NULL
6281,ORADEA,1009,77,18,1435976664380,3.0,NULL,NULL
6282,ORAVITA,988.1,66,19.6,1435976664400,3.0,NULL,NULL
6283,PALTINIS,865.4,90,11.3,1435976664422,1.0,NULL,NULL
6284,PARANG,845.4,100,11.7,1435976664445,NULL,NULL,NULL
6285,PENTELEU,845.4,100,9.8,1435976664476,8.0,NULL,NULL
6286,"PIATRA NEAMT",983.7,60,20.4,1435976664498,1.0,NULL,NULL
6287,PITESTI,986.8,89,17.5,1435976664519,2.0,NULL,NULL
6288,PLOIESTI,921.9,96,16,1435976664540,NULL,NULL,NULL
6289,"POIANA STAMPEI",921.9,96,9.4,1435976664561,1.0,NULL,NULL
6290,POLOVRAGI,963.4,72,15.8,1435976664582,1.0,NULL,NULL
6291,PREDEAL,903.1,100,12,1435976664603,1.0,NULL,NULL
6292,RADAUTI,981.4,85,14.8,1435976664625,1.0,NULL,NULL
6293,"RAMNICU VALCEA",996.9,78,16.6,1435976664646,2.0,NULL,NULL
6294,RESITA,991.5,88,14.7,1435976664667,2.0,NULL,NULL
6295,ROMAN,999.5,86,16.1,1435976664688,2.0,NULL,NULL
6296,"ROSIA MONTANA",892.9,76,14.2,1435976664709,3.0,NULL,NULL
6297,"ROSIORII DE VEDE",1012,94,17.9,1435976664730,1.0,NULL,NULL
6298,"SANNICOLAU MARE",1012.6,83,15.3,1435976664752,2.0,NULL,NULL
6299,SARMASU,979.8,78,16,1435976664773,1.0,NULL,NULL
6300,"SATU MARE",1011,92,15,1435976664794,2.0,NULL,NULL
6301,"SEBES (ALBA)",994.4,95,12.8,1435976664815,1.0,NULL,NULL
6302,SEMENIC,868.1,86,12.4,1435976664844,4.0,NULL,NULL
6303,"SFANTU GHEORGHE (DELTA)",1022.5,95,18,1435976664866,4.0,NULL,NULL
6304,"SFANTU GHEORGHE (MUNTE)",973.9,82,12.9,1435976664888,NULL,NULL,NULL
6305,SIBIU,973.9,82,16.1,1435976664910,1.0,NULL,NULL
6306,"SIGHETUL MARMATIEI",857.8,97,14.1,1435976664931,NULL,NULL,NULL
6307,"SINAIA 1500",857.8,97,10.5,1435976664952,2.0,NULL,NULL
6308,SIRIA,970.2,46,22,1435976664973,5.0,NULL,NULL
6309,SLATINA,1004,93,17.9,1435976664994,1.0,NULL,NULL
6310,SLOBOZIA,1017.3,98,16.8,1435976665024,4.0,NULL,NULL
6311,"STANA DE VALE",902.2,100,6.4,1435976665045,1.0,NULL,NULL
6312,"STEFANESTI STANCA",1012.4,80,18.4,1435976665066,5.0,NULL,NULL
6313,"STEI (PETRU GROZA)",992.3,81,14.7,1435976665088,3.0,NULL,NULL
6314,STOLNICI,999.7,96,17.3,1435976665109,1.0,NULL,NULL
6315,SUCEAVA,1020.4,85,17.8,1435976665165,NULL,NULL,NULL
6316,SULINA,1020.4,85,18.7,1435976665187,NULL,NULL,NULL
6317,"SUPURU DE JOS",793.9,78,13.9,1435976665210,NULL,NULL,NULL
6318,TARCU,793.9,78,7.1,1435976665231,3.0,NULL,NULL
6319,TARGOVISTE,989.2,99,15.9,1435976665252,2.0,NULL,NULL
6320,"TARGU JIU",985.1,97,16.3,1435976665274,NULL,NULL,NULL
6321,"TARGU LAPUS",985.1,97,12.4,1435976665295,3.0,NULL,NULL
6322,"TARGU LOGRESTI",993.9,97,14,1435976665316,1.0,NULL,NULL
6323,"TARGU MURES",989.8,92,14.9,1435976665337,1.0,NULL,NULL
6324,"TARGU NEAMT",981,63,19.5,1435976665359,2.0,NULL,NULL
6325,"TARGU OCNA",996.9,90,17,1435976665380,4.0,NULL,NULL
6326,"TARGU SECUIESC",965,72,14.1,1435976665401,NULL,NULL,NULL
6327,"TARNAVENI (BOBOHALMA)",965,72,17.4,1435976665422,3.0,NULL,NULL
6328,TEBEA,993.9,97,12.5,1435976665443,1.0,NULL,NULL
6329,TECUCI,1017.2,92,17.1,1435976665464,3.0,NULL,NULL
6330,TIMISOARA,1013.7,80,16.9,1435976665485,2.0,NULL,NULL
6331,TITU,1006,96,16.6,1435976665506,1.0,NULL,NULL
6332,TOPLITA,948.1,89,12.8,1435976665527,1.0,NULL,NULL
6333,ADAMCLISI,1003.7,99,15.5,1435980262664,1.0,NULL,NULL
6334,ADJUD,1012.2,100,16.5,1435980262698,4.0,NULL,NULL
6335,ALEXANDRIA,1014.8,99,17,1435980262719,1.0,NULL,NULL
6336,ARAD,1010.4,88,14.7,1435980262741,1.0,NULL,NULL
6337,BACAU,988.2,68,14.6,1435980262761,NULL,NULL,NULL
6338,BACLES,988.2,68,17.3,1435980262782,2.0,NULL,NULL
6339,"BAIA MARE",1003.8,91,14.5,1435980262804,1.0,NULL,NULL
6340,"BAILE HERCULANE",1002.4,96,14.5,1435980262825,1.0,NULL,NULL
6341,BAILESTI,804.7,98,19,1435980262846,NULL,NULL,NULL
6342,"BALEA LAC",804.7,98,4.3,1435980262867,2.0,NULL,NULL
6343,BANLOC,1014,93,14.3,1435980262888,1.0,NULL,NULL
6344,BARAOLT,1019.7,94,12.7,1435980262909,NULL,NULL,NULL
6345,BARLAD,1019.7,94,15.2,1435980262930,NULL,NULL,NULL
6346,BATOS,1019.7,94,14.4,1435980262963,NULL,NULL,NULL
6347,BECHET,1019.7,94,18.1,1435980262986,1.0,NULL,NULL
6348,BISOCA,927.4,89,14.7,1435980263008,8.0,NULL,NULL
6349,BISTRITA,982.5,83,15,1435980263030,2.0,NULL,NULL
6350,BLAJ,986.2,94,14.5,1435980263051,3.0,NULL,NULL
6351,BOITA,965.7,100,15.5,1435980263072,1.0,NULL,NULL
6352,BOROD,986.6,91,13.4,1435980263100,2.0,NULL,NULL
6353,BOTOSANI,1007.1,69,18.9,1435980263121,1.0,NULL,NULL
6354,BOZOVICI,1021.8,99,11.8,1435980263142,NULL,NULL,NULL
6355,BRAILA,1021.8,99,16.4,1435980263163,2.0,NULL,NULL
6356,"BRASOV GHIMBAV",1012.7,96,12.5,1435980263185,NULL,NULL,NULL
6357,"BUCURESTI AFUMATI",1012.7,96,17.3,1435980263206,NULL,NULL,NULL
6358,"BUCURESTI BANEASA",1012.7,96,16.9,1435980263227,1.0,NULL,NULL
6359,"BUCURESTI FILARET",1014.2,93,17.7,1435980263248,1.0,NULL,NULL
6360,BUZAU,1012.7,87,18.5,1435980263269,2.0,NULL,NULL
6361,CALAFAT,1017.1,91,17.3,1435980263290,1.0,NULL,NULL
6362,CALARASI,1020.9,100,16.6,1435980263311,2.0,NULL,NULL
6363,"CALIMANI (RETITIS)",810.5,100,6.5,1435980263333,6.0,NULL,NULL
6364,"CAMPENI (BISTRA)",956.1,99,9.8,1435980263353,1.0,NULL,NULL
6365,CAMPINA,970.8,87,16,1435980263374,1.0,NULL,NULL
6366,CARACAL,996.3,90,18.9,1435980263395,NULL,NULL,NULL
6367,CARANSEBES,996.3,90,14.5,1435980263417,2.0,NULL,NULL
6368,"CEAHLAU TOACA",822.6,100,8.2,1435980263438,8.0,NULL,NULL
6369,CERNAVODA,1012.7,92,17,1435980263466,2.0,NULL,NULL
6370,"CHISINEU CRIS",1013.1,86,15.2,1435980263497,1.0,NULL,NULL
6371,CLUJ-NAPOCA,978.1,94,13.7,1435980263518,3.0,NULL,NULL
6372,CONSTANTA,1020.1,86,18.4,1435980263539,2.0,NULL,NULL
6373,CORUGEA,996.6,100,15.7,1435980263560,4.0,NULL,NULL
6374,COTNARI,991.7,64,19.3,1435980263581,3.0,NULL,NULL
6375,CRAIOVA,1001.7,91,17.3,1435980263602,2.0,NULL,NULL
6376,DARABANI,996.2,83,16,1435980263623,4.0,NULL,NULL
6377,DEJ,998.3,99,13.3,1435980263647,1.0,NULL,NULL
6378,DEVA,991.9,82,13,1435980263668,NULL,NULL,NULL
6379,DRAGASANI,991.9,82,18,1435980263689,3.0,NULL,NULL
6380,"DROBETA TURNU SEVERIN",1015.5,84,16.4,1435980263711,1.0,NULL,NULL
6381,DUMBRAVENI,988.6,100,12.4,1435980263732,1.0,NULL,NULL
6382,"DUMBRAVITA DE CODRU",958.2,45,19.4,1435980263753,1.0,NULL,NULL
6383,FAGARAS,976.3,99,14.6,1435980263774,1.0,NULL,NULL
6384,FETESTI,1015.8,100,16.2,1435980263795,2.0,NULL,NULL
6385,FOCSANI,1018.1,90,18.1,1435980263816,2.0,NULL,NULL
6386,FUNDATA,873.8,100,11.7,1435980263837,4.0,NULL,NULL
6387,GALATI,1015.9,95,17,1435980263869,3.0,NULL,NULL
6388,GIURGIU,1018,100,15.3,1435980263890,NULL,NULL,NULL
6389,GRIVITA,1018,100,16.6,1435980263911,1.0,NULL,NULL
6390,"GURA PORTITEI",1021.7,93,17.7,1435980263932,4.0,NULL,NULL
6391,GURAHONT,1004.2,96,13.5,1435980263953,2.0,NULL,NULL
6392,HALANGA,1018.2,98,17.6,1435980263974,NULL,NULL,NULL
6393,HARSOVA,1018.2,98,16.4,1435980263996,4.0,NULL,NULL
6394,HOLOD,1017.1,94,17.2,1435980264017,NULL,NULL,NULL
6395,IASI,1017.1,94,15.5,1435980264038,1.0,NULL,NULL
6396,"INTORSURA BUZAULUI",946.4,100,13,1435980264059,1.0,NULL,NULL
6397,JIMBOLIA,1014.6,85,14.2,1435980264080,1.0,NULL,NULL
6398,JOSENI,1017.4,86,11.4,1435980264101,NULL,NULL,NULL
6399,JURILOVCA,1017.4,86,17,1435980264128,5.0,NULL,NULL
6400,LACAUTI,823.7,100,9.2,1435980264150,6.0,NULL,NULL
6401,LUGOJ,1009.8,81,16.2,1435980264171,2.0,NULL,NULL
6402,MAHMUDIA,1002.4,94,15.9,1435980264192,8.0,NULL,NULL
6403,MANGALIA,1020.4,93,17.4,1435980264213,2.0,NULL,NULL
6404,MEDGIDIA,1014.3,99,15.9,1435980264235,3.0,NULL,NULL
6405,"MIERCUREA CIUC",949.7,92,13.7,1435980264256,1.0,NULL,NULL
6406,"MOLDOVA VECHE",1014.5,95,15.6,1435980264277,1.0,NULL,NULL
6407,"NEGRESTI (VASLUI)",876.6,91,15,1435980264298,NULL,NULL,NULL
6408,"OBARSIA LOTRULUI",876.6,91,5.9,1435980264329,1.0,NULL,NULL
6409,"OCNA SUGATAG",968.3,82,13.7,1435980264350,1.0,NULL,NULL
6410,"ODORHEIUL SECUIESC",965,96,13.4,1435980264372,1.0,NULL,NULL
6411,OLTENITA,1009.1,80,16,1435980264393,NULL,NULL,NULL
6412,ORADEA,1009.1,80,17.1,1435980264415,2.0,NULL,NULL
6413,ORAVITA,987.9,69,19.2,1435980264436,3.0,NULL,NULL
6414,PALTINIS,865.4,90,11.1,1435980264457,1.0,NULL,NULL
6415,PARANG,855,64,11.9,1435980264479,1.0,NULL,NULL
6416,PENTELEU,845.2,100,9.7,1435980264506,9.0,NULL,NULL
6417,"PIATRA NEAMT",983.8,66,19.1,1435980264527,1.0,NULL,NULL
6418,PITESTI,986.7,91,17.1,1435980264548,2.0,NULL,NULL
6419,PLOIESTI,1002.7,96,16.4,1435980264569,1.0,NULL,NULL
6420,"POIANA STAMPEI",921.7,97,9.1,1435980264590,1.0,NULL,NULL
6421,POLOVRAGI,963.3,74,15.7,1435980264612,2.0,NULL,NULL
6422,PREDEAL,903.1,99,12,1435980264632,1.0,NULL,NULL
6423,RADAUTI,981.4,85,14.4,1435980264653,1.0,NULL,NULL
6424,"RAMNICU VALCEA",997,79,16.4,1435980264674,2.0,NULL,NULL
6425,RESITA,991.3,89,14.5,1435980264695,1.0,NULL,NULL
6426,ROMAN,999.7,80,17.4,1435980264716,2.0,NULL,NULL
6427,"ROSIA MONTANA",892.6,80,13.1,1435980264737,3.0,NULL,NULL
6428,"ROSIORII DE VEDE",1011.8,93,17.8,1435980264758,1.0,NULL,NULL
6429,"SANNICOLAU MARE",1012.4,88,14.7,1435980264779,2.0,NULL,NULL
6430,SARMASU,979.8,79,15.9,1435980264800,1.0,NULL,NULL
6431,"SATU MARE",1010.9,94,14.2,1435980264822,2.0,NULL,NULL
6432,"SEBES (ALBA)",994.2,96,12.9,1435980264843,1.0,NULL,NULL
6433,SEMENIC,867.9,88,12,1435980264864,6.0,NULL,NULL
6434,"SFANTU GHEORGHE (DELTA)",1022.5,95,18,1435980264885,4.0,NULL,NULL
6435,"SFANTU GHEORGHE (MUNTE)",974.1,86,13,1435980264906,NULL,NULL,NULL
6436,SIBIU,974.1,86,15.8,1435980264927,1.0,NULL,NULL
6437,"SIGHETUL MARMATIEI",857.7,92,13.1,1435980264948,NULL,NULL,NULL
6438,"SINAIA 1500",857.7,92,10.7,1435980264969,2.0,NULL,NULL
6439,SIRIA,970,50,21.5,1435980264990,5.0,NULL,NULL
6440,SLATINA,1004.2,93,18.1,1435980265011,2.0,NULL,NULL
6441,SLOBOZIA,1017.3,98,16.7,1435980265032,3.0,NULL,NULL
6442,"STANA DE VALE",1012.6,82,6.2,1435980265053,NULL,NULL,NULL
6443,"STEFANESTI STANCA",1012.6,82,17.9,1435980265074,4.0,NULL,NULL
6444,"STEI (PETRU GROZA)",992.1,84,14.1,1435980265096,3.0,NULL,NULL
6445,STOLNICI,999.8,96,17.2,1435980265117,1.0,NULL,NULL
6446,SUCEAVA,1020.5,91,17.2,1435980265138,NULL,NULL,NULL
6447,SULINA,1020.5,91,18.6,1435980265159,9.0,NULL,NULL
6448,"SUPURU DE JOS",794.2,78,13.5,1435980265180,NULL,NULL,NULL
6449,TARCU,794.2,78,6.8,1435980265201,2.0,NULL,NULL
6450,TARGOVISTE,989.2,98,15.2,1435980265222,3.0,NULL,NULL
6451,"TARGU JIU",985.1,97,15.3,1435980265243,NULL,NULL,NULL
6452,"TARGU LAPUS",985.1,97,12.4,1435980265264,3.0,NULL,NULL
6453,"TARGU LOGRESTI",993.8,97,13.5,1435980265286,1.0,NULL,NULL
6454,"TARGU MURES",981.2,63,14.2,1435980265307,NULL,NULL,NULL
6455,"TARGU NEAMT",981.2,63,19.3,1435980265328,2.0,NULL,NULL
6456,"TARGU OCNA",997,89,17.1,1435980265349,4.0,NULL,NULL
6457,"TARGU SECUIESC",960.3,91,14.2,1435980265370,1.0,NULL,NULL
6458,"TARNAVENI (BOBOHALMA)",965,68,17.9,1435980265391,2.0,NULL,NULL
6459,TEBEA,1017.3,95,12,1435980265412,NULL,NULL,NULL
6460,TECUCI,1017.3,95,16.7,1435980265433,2.0,NULL,NULL
6461,TIMISOARA,1013.4,84,16.3,1435980265455,2.0,NULL,NULL
6462,TITU,1005.9,99,15.8,1435980265476,1.0,NULL,NULL
6463,TOPLITA,947.9,92,11.6,1435980265497,1.0,NULL,NULL
6464,ADAMCLISI,1004,99,15.7,1435983862658,1.0,NULL,NULL
6465,ADJUD,1012.2,100,16.7,1435983862680,3.0,NULL,NULL
6466,ALEXANDRIA,1015,98,17.5,1435983862700,1.0,NULL,NULL
6467,ARAD,1010.3,92,14.8,1435983862721,1.0,NULL,NULL
6468,BACAU,988,74,15.1,1435983862743,NULL,NULL,NULL
6469,BACLES,988,74,16.5,1435983862764,2.0,NULL,NULL
6470,"BAIA MARE",1003.7,69,17.4,1435983862801,3.0,NULL,NULL
6471,"BAILE HERCULANE",804.2,94,14,1435983862822,NULL,NULL,NULL
6472,BAILESTI,804.2,94,19,1435983862845,NULL,NULL,NULL
